,code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,Early Bird,Last Minite,Late Reg,Regular Reg,sum_click,learning_pattern,learning_pattern_0,learning_pattern_1,learning_pattern_2,avg_ahead_ddl,std_assess_score,pass_prob
23049,GGG,2013J,587362,1,2,4,0,0,60,0,1,0,0,0,975.0,0.0,1.0,0.0,0.0,-50.44444444444444,13.718398027628606,0.5051333463233592
23050,GGG,2013J,587374,0,2,8,0,0,30,0,1,0,0,0,319.0,0.0,1.0,0.0,0.0,-62.5,15.47847968417226,0.6091502947290781
23051,GGG,2013J,587506,0,1,1,0,0,30,0,1,0,0,0,473.0,0.0,1.0,0.0,0.0,-39.44444444444444,19.54339899926429,0.46299692811146625
23052,GGG,2013J,587509,1,2,8,0,0,30,0,0,0,0,1,195.0,0.0,1.0,0.0,0.0,-72.0,7.0710678118654755,0.46504394026366885
23053,GGG,2013J,587523,0,1,2,1,0,30,0,1,0,0,0,445.0,0.0,1.0,0.0,0.0,13.333333333333334,19.160143817599884,0.47112751111918705
23054,GGG,2013J,587529,0,3,5,1,0,30,0,1,0,0,0,1637.0,0.0,1.0,0.0,0.0,-40.57142857142857,17.078251276599328,0.837815847173466
23055,GGG,2013J,587555,0,2,8,0,0,30,0,1,0,0,0,257.0,0.0,1.0,0.0,0.0,-27.11111111111111,19.54979397447565,0.5879817195854696
23056,GGG,2013J,587852,0,2,7,0,0,30,0,1,0,0,0,801.0,0.0,1.0,0.0,0.0,-42.0,12.527746981977423,0.7147055115514178
23057,GGG,2013J,587975,0,2,0,1,0,30,0,1,0,0,0,388.0,0.0,1.0,0.0,0.0,-13.777777777777779,14.790199457749038,0.5012978461669321
23058,GGG,2013J,587997,1,1,4,0,0,30,0,0,0,0,1,367.0,0.0,1.0,0.0,0.0,-43.714285714285715,15.39171081799427,0.3528969159147084
23059,GGG,2013J,588008,0,2,1,0,0,30,0,1,0,0,0,255.0,0.0,1.0,0.0,0.0,-31.11111111111111,16.478099944404324,0.4932729339655816
23060,GGG,2013J,588014,0,1,3,1,0,30,1,1,0,0,0,1426.0,2.0,0.0,0.0,1.0,-47.55555555555556,10.833333333333334,0.7974972704886332
23061,GGG,2013J,588078,0,1,2,0,0,30,0,0,0,0,1,249.0,0.0,1.0,0.0,0.0,-46.714285714285715,19.61656248708024,0.42631998952766975
23062,GGG,2013J,588105,0,2,7,0,0,30,1,1,0,0,0,818.0,0.0,1.0,0.0,0.0,-46.55555555555556,15.023130314433288,0.673768097708263
23063,GGG,2013J,588106,0,2,1,1,0,30,0,1,0,0,0,11.0,0.0,1.0,0.0,0.0,1.0,13.243275663875812,0.44278120754595895
23064,GGG,2013J,588138,0,2,7,1,0,30,0,1,0,0,0,1195.0,0.0,1.0,0.0,0.0,-43.666666666666664,13.017082793177755,0.7656161153341606
23065,GGG,2013J,588233,0,1,4,1,0,30,0,1,0,0,0,940.0,0.0,1.0,0.0,0.0,-22.333333333333332,17.098570440569326,0.6126701752967745
23066,GGG,2013J,588289,0,1,7,0,0,30,0,1,0,0,0,666.0,0.0,1.0,0.0,0.0,-43.111111111111114,10.307764064044152,0.6424789673307724
23067,GGG,2013J,588314,0,3,7,0,0,30,0,1,0,0,0,216.0,0.0,1.0,0.0,0.0,-0.6666666666666666,24.030073750291415,0.6114241920481238
23068,GGG,2013J,588363,0,2,1,0,0,30,0,1,0,0,0,248.0,0.0,1.0,0.0,0.0,-40.0,17.928429140015904,0.4811132007782621
23069,GGG,2013J,588367,0,2,4,0,0,30,0,1,0,0,0,377.0,0.0,1.0,0.0,0.0,-32.625,17.060815589280267,0.564547972614527
23070,GGG,2013J,588382,0,1,1,0,0,30,0,1,0,0,0,852.0,0.0,1.0,0.0,0.0,-41.111111111111114,16.664166479138537,0.5644730378341353
23071,GGG,2013J,588391,0,1,4,1,0,30,0,1,0,0,0,551.0,0.0,1.0,0.0,0.0,-48.125,18.578020808010127,0.507468294030583
23072,GGG,2013J,588411,0,1,6,0,0,30,0,1,0,0,0,516.0,0.0,1.0,0.0,0.0,-52.666666666666664,16.315466418231644,0.5620369614214834
23073,GGG,2013J,588505,0,1,0,1,0,30,0,1,0,0,0,586.0,0.0,1.0,0.0,0.0,-14.285714285714286,18.300403326286606,0.4669653633579399
23074,GGG,2013J,588522,0,1,6,1,0,30,0,1,0,0,0,562.0,0.0,1.0,0.0,0.0,-28.666666666666668,19.364916731037084,0.5442224895264834
23075,GGG,2013J,588528,0,1,3,1,0,30,0,1,0,0,0,44.0,0.0,1.0,0.0,0.0,10.0,13.243275663875812,0.422801962104207
23076,GGG,2013J,588781,0,1,5,0,0,30,0,1,0,0,0,469.0,0.0,1.0,0.0,0.0,-39.57142857142857,11.141941354308823,0.5662867597282807
23077,GGG,2013J,588944,1,2,2,0,0,30,0,1,0,0,0,464.0,0.0,1.0,0.0,0.0,-36.111111111111114,8.268077836541641,0.43891606161884616
23078,GGG,2013J,588963,0,2,8,0,0,30,0,1,0,0,0,3.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.5707295433607449
23079,GGG,2013J,589048,0,1,1,0,0,30,0,1,0,0,0,532.0,0.0,1.0,0.0,0.0,-54.666666666666664,13.126309458488324,0.5034205220120611
23080,GGG,2013J,589126,0,2,7,1,0,30,0,1,0,0,0,721.0,0.0,1.0,0.0,0.0,-49.625,10.690449676496975,0.6860422891161262
23081,GGG,2013J,589147,1,2,6,1,0,30,0,1,0,0,0,304.0,0.0,1.0,0.0,0.0,-20.333333333333332,19.057661043382115,0.39475634721237224
23082,GGG,2013J,589198,1,1,8,0,0,30,0,1,0,0,0,297.0,0.0,1.0,0.0,0.0,-132.0,13.243275663875812,0.3737580171221929
23083,GGG,2013J,589377,0,2,2,0,0,30,0,1,0,0,0,439.0,0.0,1.0,0.0,0.0,-29.444444444444443,11.832159566199232,0.5750402803702822
23084,GGG,2013J,589395,1,1,3,0,0,30,1,1,0,0,0,344.0,0.0,1.0,0.0,0.0,-37.22222222222222,11.921036494831778,0.31610213933090353
23085,GGG,2013J,589493,0,2,0,0,0,30,0,1,0,0,0,346.0,0.0,1.0,0.0,0.0,-52.888888888888886,13.941345383825448,0.5036585936591146
23086,GGG,2013J,589507,0,1,8,0,0,30,0,1,0,0,0,551.0,0.0,1.0,0.0,0.0,-21.11111111111111,22.776693741142015,0.5799226817984293
23087,GGG,2013J,589558,0,1,3,0,0,30,0,0,0,0,1,416.0,0.0,1.0,0.0,0.0,-45.0,17.4350836779507,0.4917720564452859
23088,GGG,2013J,589690,0,2,3,0,0,30,0,1,0,0,0,666.0,0.0,1.0,0.0,0.0,-43.77777777777778,10.897247358851684,0.6396056892734546
23089,GGG,2013J,589691,1,2,3,0,0,30,0,1,0,0,0,55.0,0.0,1.0,0.0,0.0,-3.0,13.243275663875812,0.35089420698861834
23090,GGG,2013J,589702,0,1,0,0,0,30,0,1,0,0,0,497.0,0.0,1.0,0.0,0.0,-40.125,17.490813915554973,0.46306487934104423
23091,GGG,2013J,589734,0,2,0,0,0,30,0,1,0,0,0,749.0,0.0,1.0,0.0,0.0,-11.285714285714286,26.681543469311553,0.5480396321370682
23092,GGG,2013J,589744,1,1,1,0,0,90,0,1,0,0,0,260.0,0.0,1.0,0.0,0.0,-27.666666666666668,14.832396974191326,0.21881608838884928
23093,GGG,2013J,589748,0,1,5,1,0,30,0,1,0,0,0,573.0,0.0,1.0,0.0,0.0,-44.44444444444444,17.280367794439762,0.5359914789459739
23094,GGG,2013J,589845,0,1,8,0,0,90,0,1,0,0,0,59.0,0.0,1.0,0.0,0.0,-58.0,28.284271247461902,0.3308316726139197
23095,GGG,2013J,589919,0,1,6,0,0,30,0,1,0,0,0,137.0,0.0,1.0,0.0,0.0,-2.0,13.243275663875812,0.5082742680000626
23096,GGG,2013J,589990,0,1,6,1,0,30,1,0,0,0,1,557.0,0.0,1.0,0.0,0.0,-35.666666666666664,23.55136231020759,0.4838374679589157
23097,GGG,2013J,590028,0,3,6,0,0,30,0,1,0,0,0,43.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.6099576702260017
23098,GGG,2013J,590034,0,1,7,0,0,30,0,1,0,0,0,476.0,0.0,1.0,0.0,0.0,-37.22222222222222,17.5,0.5679002038549141
23099,GGG,2013J,590046,0,1,7,0,0,30,0,1,0,0,0,817.0,0.0,1.0,0.0,0.0,-47.333333333333336,10.833333333333334,0.6703238802434642
23100,GGG,2013J,590147,0,1,1,0,0,30,0,0,0,0,1,206.0,0.0,1.0,0.0,0.0,-33.25,34.61523198989551,0.33583907964959564
23101,GGG,2013J,590213,0,1,0,1,0,30,0,0,0,0,1,323.0,0.0,1.0,0.0,0.0,-51.8,22.117866081518805,0.37776522499705745
23102,GGG,2013J,590215,0,3,5,0,0,30,0,0,0,0,1,1075.0,2.0,0.0,0.0,1.0,-47.888888888888886,13.46291201783626,0.8659080960920857
23103,GGG,2013J,590248,0,1,3,0,0,30,0,0,0,0,1,297.0,0.0,1.0,0.0,0.0,-3.5,18.415346860702897,0.47432847411684154
23104,GGG,2013J,590251,1,2,4,0,0,30,0,0,0,0,1,8.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.35793481109373126
23105,GGG,2013J,590353,0,2,9,0,0,30,0,1,0,0,0,600.0,0.0,1.0,0.0,0.0,-40.42857142857143,15.118578920369089,0.6913675153350991
23106,GGG,2013J,590540,1,1,0,0,0,30,0,1,0,0,0,333.0,1.0,0.0,1.0,0.0,0.0,14.836142056178591,0.22742156453156173
23107,GGG,2013J,590590,0,1,2,0,0,30,0,1,0,0,0,351.0,0.0,1.0,0.0,0.0,-70.0,21.213203435596427,0.43110503509291304
23108,GGG,2013J,590593,0,1,1,1,0,30,0,1,0,0,0,2028.0,2.0,0.0,0.0,1.0,-50.375,14.347100254556171,0.8678514436037068
23109,GGG,2013J,590662,0,2,8,0,0,30,0,1,0,0,0,364.0,0.0,1.0,0.0,0.0,-63.75,18.874586088176876,0.6023517460940571
23110,GGG,2013J,590711,0,1,4,1,0,30,0,1,0,0,0,1026.0,0.0,1.0,0.0,0.0,-40.0,18.027756377319946,0.6210433229536154
23111,GGG,2013J,590764,0,1,9,1,0,30,0,1,0,0,0,600.0,0.0,1.0,0.0,0.0,-47.375,19.445436482630058,0.5916935330042762
23112,GGG,2013J,590836,0,2,6,0,0,30,0,1,0,0,0,392.0,0.0,1.0,0.0,0.0,-38.55555555555556,18.708286933869708,0.5881989073299364
23113,GGG,2013J,590864,0,2,1,1,0,30,0,1,0,0,0,491.0,0.0,1.0,0.0,0.0,-36.0,27.95084971874737,0.4664656418547041
23114,GGG,2013J,591179,1,1,6,0,0,30,0,1,0,0,0,879.0,0.0,1.0,0.0,0.0,-40.142857142857146,16.657616590502695,0.49114525065552234
23115,GGG,2013J,591198,0,1,7,1,0,30,0,1,0,0,0,549.0,0.0,1.0,0.0,0.0,-41.125,24.830856380145825,0.5248233245558318
23116,GGG,2013J,591216,0,1,9,0,0,30,1,1,0,0,0,12.0,0.0,1.0,0.0,0.0,-43.0,13.243275663875812,0.47316383361217623
23117,GGG,2013J,591225,0,2,8,0,0,30,0,1,0,0,0,453.0,0.0,1.0,0.0,0.0,-36.625,11.475906437899734,0.6651973569028548
23118,GGG,2013J,591243,0,1,9,1,0,30,0,1,0,0,0,558.0,1.0,0.0,1.0,0.0,-37.666666666666664,13.5,0.5161831166771321
23119,GGG,2013J,591255,0,1,7,0,0,30,0,1,0,0,0,57.0,0.0,1.0,0.0,0.0,-41.333333333333336,20.816659994661325,0.45296186271793487
23120,GGG,2013J,591321,1,1,2,1,0,30,0,1,0,0,0,269.0,0.0,1.0,0.0,0.0,-13.857142857142858,21.18512506003974,0.27035146997876075
23121,GGG,2013J,591409,1,1,1,0,0,30,0,1,0,0,0,449.0,0.0,1.0,0.0,0.0,-27.0,23.04886114323222,0.2980802322650496
23122,GGG,2013J,591549,0,1,1,0,0,30,0,1,0,0,0,1023.0,0.0,1.0,0.0,0.0,-34.44444444444444,19.166666666666664,0.5932539570497822
23123,GGG,2013J,591588,1,1,2,1,0,30,0,1,0,0,0,1075.0,0.0,1.0,0.0,0.0,-41.666666666666664,14.454910738031025,0.46280119561040756
23124,GGG,2013J,591602,0,1,4,0,0,30,0,1,0,0,0,322.0,0.0,1.0,0.0,0.0,-24.0,13.79412113103904,0.5092507735676338
23125,GGG,2013J,591671,0,1,6,1,0,30,0,1,0,0,0,94.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.47659896183415085
23126,GGG,2013J,591804,0,2,6,1,0,30,0,1,0,0,0,624.0,0.0,1.0,0.0,0.0,-49.714285714285715,15.640302030940692,0.6293206058629519
23127,GGG,2013J,591814,0,1,6,0,0,30,0,1,0,0,0,166.0,0.0,1.0,0.0,0.0,-10.0,27.85677655436824,0.43877616614736503
23128,GGG,2013J,591837,0,1,7,0,0,30,0,1,0,0,0,294.0,0.0,1.0,0.0,0.0,-3.4285714285714284,27.189809015248972,0.48954189667855075
23129,GGG,2013J,591849,1,1,3,1,0,30,1,1,0,0,0,288.0,0.0,1.0,0.0,0.0,-25.444444444444443,16.414763002993507,0.2718089161803082
23130,GGG,2013J,591859,1,1,6,0,0,90,0,1,0,0,0,1020.0,0.0,1.0,0.0,0.0,-48.77777777777778,20.581815058714113,0.4009949738904043
23131,GGG,2013J,591873,0,1,0,1,0,30,0,1,0,0,0,572.0,0.0,1.0,0.0,0.0,-33.333333333333336,15.235193176035256,0.47220580206789875
23132,GGG,2013J,592043,0,1,1,0,0,30,0,1,0,0,0,80.0,0.0,1.0,0.0,0.0,-3.0,13.243275663875812,0.4174448282738237
23133,GGG,2013J,592056,0,2,6,0,0,30,0,1,0,0,0,682.0,0.0,1.0,0.0,0.0,-45.111111111111114,16.624112340546517,0.6588870743816531
23134,GGG,2013J,592059,0,1,3,0,0,30,0,0,0,0,1,530.0,0.0,1.0,0.0,0.0,-28.444444444444443,20.08730942660067,0.5109035568924062
23135,GGG,2013J,592127,0,2,2,0,0,30,0,1,0,0,0,651.0,0.0,1.0,0.0,0.0,-42.333333333333336,16.077935190813527,0.5974902347390929
23136,GGG,2013J,592245,0,1,0,0,0,30,0,1,0,0,0,1362.0,2.0,0.0,0.0,1.0,-49.22222222222222,25.915460850834027,0.7422955716284055
23137,GGG,2013J,592248,0,1,0,1,0,30,0,0,0,0,1,627.0,0.0,1.0,0.0,0.0,-30.285714285714285,14.392458342578488,0.492584000245046
23138,GGG,2013J,592272,0,1,4,0,0,30,0,1,0,0,0,586.0,0.0,1.0,0.0,0.0,-40.888888888888886,14.312970031098057,0.5614789000861619
23139,GGG,2013J,592287,1,1,0,0,0,30,0,0,0,0,1,200.0,0.0,1.0,0.0,0.0,-5.333333333333333,19.84313483298443,0.260214987533691
23140,GGG,2013J,592361,0,2,1,0,0,30,0,1,0,0,0,764.0,0.0,1.0,0.0,0.0,-38.888888888888886,15.91732110347439,0.6096476026430285
23141,GGG,2013J,592444,0,2,4,1,0,30,0,1,0,0,0,45.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.49685640365175326
23142,GGG,2013J,592451,0,2,0,0,0,30,0,1,0,0,0,432.0,0.0,1.0,0.0,0.0,-34.22222222222222,16.393596310755,0.5180591055671402
23143,GGG,2013J,592660,0,1,7,1,0,30,0,0,0,0,1,274.0,0.0,1.0,0.0,0.0,-30.5,16.429503079173497,0.5094641817453125
23144,GGG,2013J,592737,0,2,6,0,0,30,0,1,0,0,0,658.0,0.0,1.0,0.0,0.0,-52.875,14.33028760552777,0.6617209115447696
23145,GGG,2013J,592880,0,1,7,0,0,30,0,0,0,0,1,44.0,0.0,1.0,0.0,0.0,-2.5,4.242640687119285,0.5495627985787016
23146,GGG,2013J,592882,0,1,0,0,0,30,0,0,0,0,1,613.0,0.0,1.0,0.0,0.0,-45.111111111111114,21.817424229271428,0.4686396069367034
23147,GGG,2013J,593010,0,2,5,0,0,30,0,0,0,0,1,106.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.5507958269542078
23148,GGG,2013J,593017,0,2,5,0,0,30,0,1,0,0,0,215.0,0.0,1.0,0.0,0.0,1.0,16.24807680927192,0.558950824541905
23149,GGG,2013J,593127,0,1,3,1,0,30,0,1,0,0,0,1043.0,0.0,1.0,0.0,0.0,-39.44444444444444,18.027756377319946,0.6102071028808735
23150,GGG,2013J,593246,0,2,5,0,0,30,0,1,0,0,0,240.0,0.0,1.0,0.0,0.0,-8.555555555555555,21.32161136291324,0.5359283584579908
23151,GGG,2013J,593431,0,1,1,0,0,30,0,1,0,0,0,74.0,0.0,1.0,0.0,0.0,-1.0,5.5677643628300215,0.4548132829039088
23152,GGG,2013J,593438,1,1,4,0,0,30,0,1,0,0,0,118.0,0.0,1.0,0.0,0.0,-5.0,10.408329997330663,0.334050584083248
23153,GGG,2013J,593540,0,1,4,1,0,30,0,1,0,0,0,2625.0,2.0,0.0,0.0,1.0,-44.111111111111114,15.09230856356236,0.9320033307738556
23154,GGG,2013J,593546,1,2,0,0,0,30,0,1,0,0,0,543.0,0.0,1.0,0.0,0.0,-22.88888888888889,13.077758897371437,0.4074158727470326
23155,GGG,2013J,593569,0,1,0,0,0,30,0,0,0,0,1,228.0,0.0,1.0,0.0,0.0,-46.0,11.199489784296938,0.43278444646497094
23156,GGG,2013J,593734,0,1,2,1,0,30,0,1,0,0,0,902.0,0.0,1.0,0.0,0.0,-32.22222222222222,15.804359454839595,0.5769222324676754
23157,GGG,2013J,593793,0,1,9,0,0,30,0,1,0,0,0,313.0,0.0,1.0,0.0,0.0,-72.75,18.874586088176873,0.5417159143261382
23158,GGG,2013J,593819,0,2,9,0,0,30,0,1,0,0,0,322.0,0.0,1.0,0.0,0.0,-19.77777777777778,19.364916731037084,0.6207654528624111
23159,GGG,2013J,593840,0,1,8,0,0,30,0,0,0,0,1,245.0,0.0,1.0,0.0,0.0,-36.333333333333336,8.736894948054106,0.5764343458473866
23160,GGG,2013J,593842,0,2,6,0,0,30,0,1,0,0,0,889.0,0.0,1.0,0.0,0.0,-46.77777777777778,17.839562774911276,0.6950167888405162
23161,GGG,2013J,593858,0,1,7,1,0,30,0,1,0,0,0,867.0,0.0,1.0,0.0,0.0,-3.75,7.363035088486658,0.6902303504061326
23162,GGG,2013J,593954,0,1,7,0,0,30,1,0,0,0,1,750.0,1.0,0.0,1.0,0.0,4.777777777777778,33.63034344160047,0.43042024733579504
23163,GGG,2013J,594185,0,1,2,1,0,30,0,1,0,0,0,56.0,0.0,1.0,0.0,0.0,-2.5,4.242640687119285,0.45033117484531904
23164,GGG,2013J,594188,1,2,4,0,0,30,0,1,0,0,0,657.0,0.0,1.0,0.0,0.0,-45.44444444444444,12.692955176439847,0.48893175787489607
23165,GGG,2013J,594196,1,1,4,0,0,30,0,1,0,0,0,351.0,0.0,1.0,0.0,0.0,-3.7777777777777777,20.451840449646035,0.33756937148750454
23166,GGG,2013J,594450,0,2,7,0,0,30,0,1,0,0,0,87.0,0.0,1.0,0.0,0.0,-61.666666666666664,16.072751268321593,0.5386974935972132
23167,GGG,2013J,594554,0,1,7,0,0,30,0,1,0,0,0,781.0,0.0,1.0,0.0,0.0,-32.333333333333336,20.28409338482853,0.6242398203773118
23168,GGG,2013J,594625,0,1,3,0,0,30,0,0,0,0,1,280.0,0.0,1.0,0.0,0.0,-39.75,7.989949043284677,0.5096905174007483
23169,GGG,2013J,594745,0,1,8,1,0,30,0,1,0,0,0,471.0,0.0,1.0,0.0,0.0,-43.5,14.119388898147923,0.5748683092351258
23170,GGG,2013J,594771,1,1,0,0,0,105,1,1,0,0,0,303.0,0.0,1.0,0.0,0.0,-22.88888888888889,14.577379737113251,0.177091882495603
23171,GGG,2013J,594834,0,1,9,1,0,30,0,1,0,0,0,1019.0,0.0,1.0,0.0,0.0,-50.77777777777778,15.634719199411432,0.6967750554435318
23172,GGG,2013J,594901,0,1,1,0,0,30,1,1,0,0,0,443.0,0.0,1.0,0.0,0.0,-0.5555555555555556,19.339079605813716,0.43355886640677654
23173,GGG,2013J,594910,0,1,2,1,0,30,0,0,0,0,1,536.0,0.0,1.0,0.0,0.0,-34.857142857142854,22.401105414901373,0.46071634159330976
23174,GGG,2013J,594943,0,1,1,1,0,30,0,1,0,0,0,785.0,0.0,1.0,0.0,0.0,-21.555555555555557,16.85312368013057,0.5333205044829789
23175,GGG,2013J,595185,0,1,9,1,0,30,0,1,0,0,0,1016.0,2.0,0.0,0.0,1.0,-46.333333333333336,18.047006523089763,0.7978022889456343
23176,GGG,2013J,595256,0,2,6,0,0,30,0,1,0,0,0,464.0,0.0,1.0,0.0,0.0,-37.111111111111114,15.89898669028243,0.6182483972328553
23177,GGG,2013J,595305,0,0,5,0,0,30,0,1,0,0,0,1631.0,2.0,0.0,0.0,1.0,-51.55555555555556,20.273134932713294,0.814592425945263
23178,GGG,2013J,595335,0,1,0,1,0,30,0,1,0,0,0,2367.0,2.0,0.0,0.0,1.0,-43.625,7.2886898685566255,0.9077650923195801
23179,GGG,2013J,595365,0,1,4,0,0,30,0,0,0,0,1,591.0,0.0,1.0,0.0,0.0,-43.875,20.98596469752378,0.5304860028905766
23180,GGG,2013J,595434,0,1,5,0,0,30,0,1,0,0,0,2037.0,2.0,0.0,0.0,1.0,-44.333333333333336,8.333333333333332,0.9135931851189195
23181,GGG,2013J,595440,0,2,4,0,0,30,1,1,0,0,0,925.0,0.0,1.0,0.0,0.0,-31.444444444444443,16.613247725836153,0.6519065156071442
23182,GGG,2013J,595474,0,2,5,1,0,30,0,0,0,0,1,1331.0,0.0,1.0,0.0,0.0,-36.888888888888886,19.71110797945609,0.7444687672553555
23183,GGG,2013J,595496,0,1,0,0,0,60,1,1,0,0,0,372.0,0.0,1.0,0.0,0.0,-42.0,16.729049916570613,0.35296638025135213
23184,GGG,2013J,595501,0,2,5,0,0,30,0,0,0,0,1,8.0,0.0,1.0,0.0,0.0,14.0,13.243275663875812,0.5332625437008027
23185,GGG,2013J,595535,0,1,9,0,0,30,0,1,0,0,0,32.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.5313765414766749
23186,GGG,2013J,595686,0,2,5,1,0,30,0,1,0,0,0,1595.0,0.0,1.0,0.0,0.0,-41.875,12.174328963613794,0.8100057864659996
23187,GGG,2013J,595908,0,1,4,0,0,30,0,1,0,0,0,590.0,0.0,1.0,0.0,0.0,-39.333333333333336,9.999999999999998,0.5842073468909863
23188,GGG,2013J,595927,0,1,5,1,0,30,1,1,0,0,0,2285.0,2.0,0.0,0.0,1.0,-49.44444444444444,13.565683830083092,0.9033962060320802
23189,GGG,2013J,595977,0,1,5,1,0,30,0,1,0,0,0,732.0,0.0,1.0,0.0,0.0,-37.111111111111114,23.84848003542364,0.5424476334529573
23190,GGG,2013J,596071,1,1,6,0,0,30,0,1,0,0,0,586.0,0.0,1.0,0.0,0.0,-41.111111111111114,17.448336437736536,0.4194797831096248
23191,GGG,2013J,596075,1,1,7,1,0,30,0,1,0,0,0,277.0,0.0,1.0,0.0,0.0,-46.77777777777778,14.361406616345072,0.35804876007361974
23192,GGG,2013J,596089,1,1,5,0,0,30,0,1,0,0,0,963.0,0.0,1.0,0.0,0.0,-33.333333333333336,14.166666666666668,0.5100784136510101
23193,GGG,2013J,596091,1,2,1,0,0,30,1,1,0,0,0,423.0,0.0,1.0,0.0,0.0,-21.5,14.014660691066133,0.35605748843361595
23194,GGG,2013J,596143,0,1,2,0,0,30,0,1,0,0,0,408.0,0.0,1.0,0.0,0.0,-26.555555555555557,16.01128074549663,0.48592629554331945
23195,GGG,2013J,596208,0,1,5,1,0,30,0,1,0,0,0,532.0,0.0,1.0,0.0,0.0,-46.333333333333336,17.13913650100261,0.5265326554342621
23196,GGG,2013J,596214,0,1,8,0,0,30,0,1,0,0,0,147.0,0.0,1.0,0.0,0.0,-39.0,19.65536398374076,0.4960197578738551
23197,GGG,2013J,596221,0,1,5,0,0,30,0,0,0,0,1,429.0,0.0,1.0,0.0,0.0,-17.444444444444443,24.305920632178857,0.5013988250168112
23198,GGG,2013J,596255,0,2,6,0,0,30,0,1,0,0,0,182.0,0.0,1.0,0.0,0.0,-25.333333333333332,4.163331998932267,0.6162976298686015
23199,GGG,2013J,596301,0,1,5,1,0,30,0,1,0,0,0,243.0,0.0,1.0,0.0,0.0,-24.428571428571427,13.877010793806736,0.4838660432335483
23200,GGG,2013J,596358,1,2,1,1,0,60,0,0,0,0,1,556.0,0.0,1.0,0.0,0.0,-23.0,9.377869931090133,0.3757669149621011
23201,GGG,2013J,596376,0,2,5,0,0,30,0,1,0,0,0,677.0,0.0,1.0,0.0,0.0,-39.0,16.17954813268213,0.6477484921953524
23202,GGG,2013J,596527,0,1,2,0,0,30,0,1,0,0,0,817.0,0.0,1.0,0.0,0.0,-38.111111111111114,13.228756555322953,0.5897245864781441
23203,GGG,2013J,596636,0,1,4,0,0,30,0,1,0,0,0,323.0,0.0,1.0,0.0,0.0,-27.0,20.089087300607474,0.47669202110695197
23204,GGG,2013J,596694,1,2,8,1,0,30,0,1,0,0,0,533.0,0.0,1.0,0.0,0.0,-38.888888888888886,6.984108946585655,0.5315670573770716
23205,GGG,2013J,596697,0,1,3,1,0,30,0,1,0,0,0,1012.0,0.0,1.0,0.0,0.0,-44.125,22.989127865145296,0.5775159489108128
23206,GGG,2013J,596801,0,1,1,0,0,30,0,1,0,0,0,803.0,0.0,1.0,0.0,0.0,-46.22222222222222,12.990381056766582,0.5696500761247568
23207,GGG,2013J,596824,0,1,2,0,0,30,1,0,0,0,1,612.0,0.0,1.0,0.0,0.0,-8.571428571428571,25.934900185253223,0.45426198955216773
23208,GGG,2013J,596943,0,2,6,0,0,30,0,1,0,0,0,564.0,0.0,1.0,0.0,0.0,-14.0,12.16479111440648,0.6646104397764221
23209,GGG,2013J,597045,0,2,4,1,0,30,0,1,0,0,0,630.0,0.0,1.0,0.0,0.0,-42.375,13.076014027873436,0.6159641207274732
23210,GGG,2013J,597058,0,4,9,1,0,30,0,1,0,0,0,798.0,0.0,1.0,0.0,0.0,-43.0,14.865468134476723,0.8027193678456507
23211,GGG,2013J,597060,0,1,8,0,0,30,0,1,0,0,0,1081.0,2.0,0.0,0.0,1.0,-41.666666666666664,8.819171036881968,0.839114386281572
23212,GGG,2013J,597097,0,1,3,0,0,30,1,1,0,0,0,326.0,0.0,1.0,0.0,0.0,-36.888888888888886,24.456310251366848,0.39956963422000497
23213,GGG,2013J,597114,0,2,6,0,0,30,0,1,0,0,0,1707.0,2.0,0.0,0.0,1.0,-47.55555555555556,10.125600119389357,0.9107914801100516
23214,GGG,2013J,597152,0,1,3,0,0,30,0,1,0,0,0,184.0,0.0,1.0,0.0,0.0,-28.857142857142858,17.895197546774813,0.439476428546301
23215,GGG,2013J,597212,0,1,1,0,0,30,0,1,0,0,0,129.0,0.0,1.0,0.0,0.0,-45.0,15.0,0.40508655723579307
23216,GGG,2013J,597253,0,2,4,0,0,30,0,1,0,0,0,801.0,0.0,1.0,0.0,0.0,-49.888888888888886,18.333333333333332,0.6462677635289887
23217,GGG,2013J,597299,0,1,3,0,0,60,0,1,0,0,0,781.0,0.0,1.0,0.0,0.0,-38.0,16.46207763315433,0.5310057215372683
23218,GGG,2013J,597333,0,2,6,1,0,90,0,1,0,0,0,864.0,0.0,1.0,0.0,0.0,-41.875,9.28901040400506,0.6192658768690065
23219,GGG,2013J,597360,0,2,7,1,0,30,0,0,0,0,1,602.0,0.0,1.0,0.0,0.0,-29.0,23.555490041837615,0.6108820437568737
23220,GGG,2013J,597515,0,1,2,0,0,30,0,1,0,0,0,374.0,0.0,1.0,0.0,0.0,-36.22222222222222,26.034165586355517,0.4245889441808433
